,sound.files,selec,duration,meanfreq,sd,freq.median,freq.Q25,freq.Q75,freq.IQR,time.median,time.Q25,time.Q75,time.IQR,skew,kurt,sp.ent,time.ent,entropy,sfm,meandom,mindom,maxdom,dfrange,modindx,startdom,enddom,dfslope,meanpeakf,class
4,Track35.wav,0,1,1.35543906070413,2.12641545978901,0.633894066833371,0.43134803364401,1.24653330302341,0.815185269379404,0.272553959855547,0.225153271185017,0.314029562442261,0.088876291257244,7.15925586890556,63.6475668879059,0.764375892618253,0.854625190448936,0.65325489280345,0.047973398437254,0.4552734375,0.04306640625,0.73212890625,0.6890625,4.5,0.04306640625,0.04306640625,0,0.475425996555118,Hello
5,Track36.wav,0,1,1.21572207080252,2.03689571447463,0.598463468171841,0.407024145500157,1.01411100658514,0.60708686108498,0.095651401454052,0.065760338499661,0.1374988895902,0.071738551090539,7.24834716814235,62.2804811011997,0.734654734584633,0.854296346595913,0.627612855765043,0.039919780021598,0.45158203125,0.04306640625,0.73212890625,0.6890625,3.25,0.47373046875,0.30146484375,-0.172265625,0.648369832677165,Hello
6,Track37.wav,0,1,1.33171446187514,2.14065862453885,0.626136746379252,0.431626810373863,1.21151902997642,0.77989221960256,0.201715880491391,0.142387680346864,0.249178440607012,0.106790760260148,7.90611346297591,82.0364018417869,0.751474539731012,0.856889764540072,0.643930841407965,0.040886665571852,0.460027521306818,0.04306640625,0.64599609375,0.6029296875,3.71428571428571,0.04306640625,0.04306640625,0,0.648369832677165,Hello
7,Track38.wav,0,1,1.34089308629518,2.12423283661321,0.627867935086737,0.460128707330722,1.16955791829882,0.709429210968103,0.19675466516882,0.16098108968358,0.238490503234933,0.077509413551353,7.64126018671927,76.9121612384901,0.758823022861988,0.854210807420938,0.648194827048535,0.048756628060002,0.486981670673077,0.04306640625,0.73212890625,0.6890625,3.75,0.55986328125,0.04306640625,-0.516796875,0.648369832677165,Hello
8,Track39.wav,0,1,1.55600059923035,2.21663940574435,0.751623798389192,0.492985190958691,1.63613925694986,1.14315406599117,0.302493370229448,0.243180944694262,0.349943310657596,0.106762365963334,7.1814939660283,68.472266573632,0.78151747149803,0.85456244362889,0.667855480182028,0.067364656553631,0.47373046875,0.04306640625,0.64599609375,0.6029296875,4.28571428571429,0.21533203125,0.04306640625,-0.172265625,0.648369832677165,Hello
9,Track40.wav,0,1,1.23444474065841,2.0919178854039,0.592814371257485,0.393989798181415,1.02095808383234,0.62696828565092,0.088476973523222,0.053086184113933,0.129766227834059,0.076680043720126,8.53409515292778,92.9868017936706,0.747276223119893,0.854066173894301,0.638223344722191,0.045515078925214,0.5225390625,0.04306640625,0.64599609375,0.6029296875,2.42857142857143,0.64599609375,0.04306640625,-0.6029296875,0.648369832677165,Hello
10,Track41.wav,0,1,1.37306510335336,2.09906599426432,0.656918161710494,0.463627426886213,1.32870484148439,0.865077414598181,0.254520997732426,0.213087346938776,0.295954648526077,0.082867301587302,6.5496953693038,53.508978055157,0.77138025311549,0.854170432629679,0.658890204525649,0.054712648544781,0.467104867788462,0.04306640625,0.64599609375,0.6029296875,5.14285714285714,0.04306640625,0.04306640625,0,0.648369832677165,Hello
11,Track42.wav,0,1,1.4603895605476,2.21579212786686,0.693230613791362,0.444556706238949,1.48926496590048,1.04470825966153,0.342241180625256,0.306836920560574,0.389446860711498,0.082609940150924,7.86483823294456,86.5335492477363,0.778253544516157,0.854384724869589,0.66492794051022,0.051956450517188,0.433815262957317,0.04306640625,0.73212890625,0.6890625,4,0.04306640625,0.04306640625,0,0.648369832677165,Hello
12,Track43.wav,0,1,1.16961586008276,2.0330694172338,0.576203893442623,0.395876024590164,0.94672131147541,0.550845286885246,0.100567271352986,0.065072940287226,0.141977324263039,0.076904383975813,7.40697022992847,64.5312570508869,0.736504703334025,0.853733655163247,0.62877885242228,0.043124494907447,0.455107157939189,0.04306640625,0.64599609375,0.6029296875,2.71428571428571,0.47373046875,0.04306640625,-0.4306640625,0.648369832677165,Hello
13,Track44.wav,0,1,1.20216325906519,2.18691896355851,0.578144266337854,0.413686806411837,0.974876695437731,0.561189889025894,0.154919718729243,0.11916901440711,0.190670423051375,0.071501408644266,7.72459483913239,75.7841937218604,0.735078166622344,0.854690562312288,0.628264371573937,0.051439058255107,0.4689453125,0.04306640625,0.73212890625,0.6890625,4,0.04306640625,0.04306640625,0,0.561897914616142,Hello
